0.018517105	0.0	(0.018517105+0j)0.0	
-0.10100421	0.0	(-0.10100421+0j)0.0	
-0.012906102	0.0	(-0.012906102+0j)0.0	
-0.09698904	0.0	(-0.09698904+0j)0.0	
-0.053908885	0.0	(-0.053908885+0j)0.0	
0.113760516	0.0	(0.113760516+0j)0.0	
0.09698901	0.0	(0.09698901+0j)0.0	
-0.004613574	0.0	(-0.004613574+0j)0.0	
0.095553726	0.0	(0.095553726+0j)0.0	
-0.034341127	0.0	(-0.034341127+0j)0.0	
-0.11921097	0.0	(-0.11921097+0j)0.0	
0.07142855	0.0	(0.07142855+0j)0.0	
0.03434108	0.0	(0.03434108+0j)0.0	
-0.042491935	0.0	(-0.042491935+0j)0.0	
0.02112146	0.0	(0.02112146+0j)0.0	
-0.049063034	0.0	(-0.049063034+0j)0.0	
-0.05492064	0.0	(-0.05492064+0j)0.0	
0.066149294	0.0	(0.066149294+0j)0.0	
0.04906304	0.0	(0.04906304+0j)0.0	
0.08754301	0.0	(0.08754301+0j)0.0	
0.076298356	0.0	(0.076298356+0j)0.0	
0.06380603	0.0	(0.06380603+0j)0.0	
-0.032342896	0.0	(-0.032342896+0j)0.0	
-0.053743873	0.0	(-0.053743873+0j)0.0	
-0.06380595	0.0	(-0.06380595+0j)0.0	
-0.0012424851	0.0	(-0.0012424851+0j)0.0	
-0.06419245	0.0	(-0.06419245+0j)0.0	
0.018728329	0.0	(0.018728329+0j)0.0	
0.07709435	0.0	(0.07709435+0j)0.0	
-0.04271299	0.0	(-0.04271299+0j)0.0	
-0.018728418	0.0	(-0.018728418+0j)0.0	
-0.121690266	0.0	(-0.121690266+0j)0.0	
-0.056587163	0.0	(-0.056587163+0j)0.0	
-0.10408554	0.0	(-0.10408554+0j)0.0	
-0.015116587	0.0	(-0.015116587+0j)0.0	
0.108788535	0.0	(0.108788535+0j)0.0	
0.10408558	0.0	(0.10408558+0j)0.0	
-0.10566948	0.0	(-0.10566948+0j)0.0	
0.07121096	0.0	(0.07121096+0j)0.0	
-0.1278238	0.0	(-0.1278238+0j)0.0	
-0.15926771	0.0	(-0.15926771+0j)0.0	
0.17737317	0.0	(0.17737317+0j)0.0	
0.12782384	0.0	(0.12782384+0j)0.0	
-0.0028611869	0.0	(-0.0028611869+0j)0.0	
0.12693366	0.0	(0.12693366+0j)0.0	
-0.04235127	0.0	(-0.04235127+0j)0.0	
-0.15610918	0.0	(-0.15610918+0j)0.0	
0.09091807	0.0	(0.09091807+0j)0.0	
0.042351298	0.0	(0.042351298+0j)0.0	
-0.015008008	0.0	(-0.015008008+0j)0.0	
0.037682258	0.0	(0.037682258+0j)0.0	
-0.026731236	0.0	(-0.026731236+0j)0.0	
-0.05609711	0.0	(-0.05609711+0j)0.0	
0.044183444	0.0	(0.044183444+0j)0.0	
