0.0040668487	-0.0	-0.49998367	-0.0
-6.497505e-08	0.0	1.9962965e-07	0.0
0.0040668477	0.0	-0.49998337	0.0
-7.402448e-08	0.0	-5.1571547e-10	0.0
-0.0040668375	0.0	0.49998322	0.0
1.0022966e-07	0.0	2.0081691e-07	0.0
-1.2922101e-08	0.0	4.4703484e-08	0.0
1.5942027e-07	0.0	1.1284271e-09	0.0
-1.9208528e-08	0.0	4.4703484e-08	0.0
1.2867486e-07	0.0	9.828653e-10	0.0
9.487849e-09	0.0	-4.4703484e-08	0.0
-1.1533617e-07	0.0	-9.1358743e-10	0.0
1.4551915e-08	0.0	-2.2351742e-08	0.0
-2.8129708e-08	0.0	-2.0758356e-10	0.0
1.6967533e-08	0.0	-2.6077032e-08	0.0
1.9084565e-08	0.0	1.5833734e-10	0.0
-1.5630755e-08	0.0	2.431262e-08	0.0
-4.9149925e-08	0.0	-3.837305e-10	0.0
-1.7607817e-09	0.0	9.313226e-09	0.0
0.49998376	0.0	0.0040668566	0.0
-4.656613e-09	0.0	1.1175871e-08	0.0
0.49998343	0.0	0.004066855	0.0
-1.1859811e-09	0.0	-7.450581e-09	0.0
-0.4999836	0.0	-0.004066856	0.0
6.4464984e-09	0.0	-4.656613e-10	0.0
-0.24999177	0.0	-0.002033428	0.0
-3.5543053e-09	0.0	4.656613e-10	0.0
0.24999182	0.0	0.0020334276	0.0
-3.5834091e-09	0.0	9.313226e-10	0.0
-0.2499917	0.0	-0.0020334264	0.0
1.1319571e-08	0.0	0.0	-0.0
-0.124995954	0.0	-0.001016714	-0.0
-8.8348315e-09	0.0	3.4924597e-10	-0.0
0.12499593	0.0	0.0010167139	-0.0
-8.788447e-09	0.0	-1.1641532e-10	-0.0
-0.12499589	0.0	-0.0010167139	-0.0
2.247998e-08	0.0	0.0	-0.0
-0.062497992	0.0	-0.0005083573	0.0
8.255938e-09	0.0	1.7462298e-10	0.0
0.06249798	0.0	0.0005083572	0.0
8.504685e-09	0.0	1.7462298e-10	0.0
-0.06249798	0.0	-0.0005083571	0.0
-1.7229695e-08	0.0	-2.910383e-10	0.0
-0.031249007	0.0	-0.00025417862	-0.0
-1.7075442e-08	0.0	-1.4116663e-11	-0.0
0.031248977	0.0	0.0002541784	-0.0
-1.7087265e-08	0.0	-2.8668578e-11	-0.0
-0.03124898	0.0	-0.00025417854	-0.0
