0	0.26862606	0.0
1	1.4988075e-15	0.0
2	0.09295021	-0.0
3	2.2027683e-14	0.0
4	0.09295025	-0.0
5	1.2417284e-15	0.0
6	0.12865068	-0.0
7	8.214546e-15	-0.0
8	0.044515923	0.0
9	4.76064e-16	-0.0
10	0.044515897	0.0
11	5.352959e-15	-0.0
12	0.061613694	-0.0
13	4.6289525e-15	-0.0
14	0.021319633	0.0
15	4.3727076e-14	0.0
16	0.02131962	0.0
17	2.1688253e-15	-0.0
18	0.02950818	0.0
19	4.5165703e-15	-0.0
20	0.010210453	0.0
21	7.131926e-15	0.0
22	0.010210453	0.0
23	1.3071265e-15	-0.0
24	0.014132111	0.0
25	4.082514e-14	0.0
26	0.004889999	-0.0
27	1.8130822e-13	-0.0
28	0.004889999	-0.0
29	3.5814945e-14	0.0
30	0.0067681535	0.0
31	2.2967733e-13	0.0
32	0.0023419294	0.0
33	5.4084753e-13	0.0
34	0.0023419256	0.0
35	2.2434538e-13	0.0
36	0.00324142	0.0
37	3.6866663e-13	0.0
38	0.0011215997	-0.0
39	9.941786e-13	-0.0
40	0.0011216007	-0.0
41	3.688544e-13	0.0
42	0.0015523876	0.0
43	7.1982204e-13	-0.0
44	0.00053715665	0.0
45	2.197493e-12	0.0
46	0.0005371568	0.0
47	7.0271816e-13	-0.0
48	0.00074346876	0.0
49	1.5997178e-12	0.0
50	0.00025725583	-0.0
51	4.778958e-12	0.0
52	0.000257255	0.0
53	1.6084214e-12	-0.0
54	0.0003560632	0.0
55	3.4434478e-12	0.0
56	0.00012320516	-0.0
57	1.0011926e-11	0.0
58	0.0001232053	0.0
59	3.4481244e-12	-0.0
60	0.00017052621	0.0
61	7.290176e-12	0.0
62	5.900579e-05	-0.0
63	2.1011774e-11	-0.0
64	5.9005437e-05	-0.0
65	7.245336e-12	-0.0
66	8.166875e-05	-0.0
67	1.5113431e-11	-0.0
68	2.8259094e-05	0.0
69	4.3826213e-11	0.0
70	2.8259117e-05	0.0
71	1.5216805e-11	0.0
72	3.9112925e-05	-0.0
73	3.169161e-11	-0.0
74	1.3533885e-05	0.0
75	9.168528e-11	0.0
76	1.353385e-05	0.0
77	3.168203e-11	-0.0
78	1.8732026e-05	0.0
79	6.618687e-11	-0.0
80	6.4816763e-06	0.0
81	1.9120909e-10	0.0
82	6.4816777e-06	0.0
83	6.6230174e-11	-0.0
84	8.971174e-06	0.0
85	1.3821629e-10	0.0
86	3.1042166e-06	-0.0
87	3.99219e-10	-0.0
88	3.1041925e-06	-0.0
89	1.3803568e-10	0.0
90	4.2964666e-06	0.0
91	2.8861205e-10	0.0
92	1.4866839e-06	0.0
93	8.339258e-10	0.0
94	1.4866521e-06	0.0
95	2.8844002e-10	-0.0
96	2.0576736e-06	-0.0
97	6.0293176e-10	0.0
98	7.1199554e-07	-0.0
99	1.7413562e-09	-0.0
100	7.1200145e-07	-0.0
101	6.021896e-10	0.0
102	9.854663e-07	0.0
103	1.2583582e-09	0.0
104	3.4099762e-07	-0.0
105	3.6359966e-09	0.0
106	3.4098588e-07	0.0
107	1.2578627e-09	0.0
108	4.7196124e-07	0.0
109	2.6269407e-09	-0.0
110	1.6331e-07	-0.0
111	7.592167e-09	-0.0
112	1.6330647e-07	-0.0
113	2.627098e-09	0.0
114	2.260324e-07	0.0
115	5.4853664e-09	0.0
116	7.8210164e-08	-0.0
117	1.585277e-08	-0.0
118	7.8213596e-08	0.0
119	5.485332e-09	-0.0
120	1.0825184e-07	-0.0
121	1.1453908e-08	-0.0
122	3.7459504e-08	0.0
123	3.3100832e-08	-0.0
124	3.745516e-08	-0.0
125	1.14532295e-08	0.0
126	5.184392e-08	0.0
127	2.391543e-08	0.0
128	1.7939504e-08	-0.0
129	6.911497e-08	-0.0
130	1.7938682e-08	-0.0
131	2.3915002e-08	-0.0
132	2.482918e-08	0.0
133	4.993638e-08	0.0
134	8.591039e-09	-0.0
135	1.4431578e-07	-0.0
136	8.591712e-09	0.0
137	4.9935547e-08	-0.0
138	1.1891095e-08	0.0
139	1.0426855e-07	0.0
140	4.1148382e-09	-0.0
141	3.013339e-07	-0.0
142	4.1142583e-09	-0.0
143	1.04268594e-07	0.0
144	5.6948557e-09	-0.0
145	2.1771477e-07	-0.0
146	1.9709636e-09	0.0
147	6.2919696e-07	0.0
148	1.9700683e-09	0.0
149	2.1771483e-07	0.0
150	2.7273492e-09	0.0
151	4.5458907e-07	0.0
152	9.436142e-10	-0.0
153	1.3137857e-06	-0.0
154	9.438209e-10	-0.0
155	4.545999e-07	0.0
156	1.3061678e-09	-0.0
157	9.492e-07	0.0
158	4.520905e-10	-0.0
159	2.743235e-06	-0.0
160	4.5177403e-10	-0.0
161	9.4922706e-07	0.0
162	6.2557187e-10	-0.0
163	1.981992e-06	-0.0
164	2.1645953e-10	0.0
165	5.7279726e-06	0.0
166	2.1647276e-10	0.0
167	1.9819881e-06	-0.0
168	2.9968428e-10	-0.0
169	4.1384683e-06	-0.0
170	1.0365449e-10	-0.0
171	1.1960195e-05	-0.0
172	1.03656896e-10	-0.0
173	4.1384656e-06	0.0
174	1.4353861e-10	-0.0
175	8.641247e-06	0.0
176	4.967921e-11	-0.0
177	2.4973291e-05	-0.0
178	4.9678876e-11	-0.0
179	8.6412565e-06	0.0
180	6.871342e-11	-0.0
181	1.8043207e-05	-0.0
182	2.3803499e-11	0.0
183	5.214474e-05	-0.0
184	2.3818468e-11	0.0
185	1.80432e-05	0.0
186	3.289718e-11	0.0
187	3.7674505e-05	-0.0
188	1.1337976e-11	-0.0
189	0.000108878514	-0.0
190	1.1337974e-11	-0.0
191	3.7674516e-05	0.0
192	1.5670966e-11	-0.0
193	7.8664394e-05	-0.0
194	5.4222477e-12	0.0
195	0.000227339	0.0
196	5.4222477e-12	0.0
197	7.8664394e-05	0.0
198	7.501592e-12	0.0
199	0.00016425134	0.0
200	2.5596487e-12	-0.0
201	0.0004746136	0.0
202	2.5596487e-12	0.0
203	0.00016425134	-0.0
204	3.4563528e-12	-0.0
205	0.000342908	-0.0
206	1.1742931e-12	0.0
207	0.000990999	0.0
208	1.1742931e-12	0.0
209	0.000342908	0.0
210	1.6764928e-12	-0.0
211	0.0007159958	-0.0
212	5.7490227e-13	0.0
213	0.0020692188	0.0
214	5.7490227e-13	-0.0
215	0.0007159958	0.0
216	7.5820486e-13	-0.0
217	0.0014950105	-0.0
218	2.6112727e-13	0.0
219	0.004320576	0.0
220	2.6112727e-13	0.0
221	0.0014950105	-0.0
222	3.3188908e-13	0.0
223	0.0031216121	0.0
224	7.2054315e-14	0.0
225	0.009021469	0.0
226	7.2054315e-14	0.0
227	0.0031216121	0.0
228	1.1767849e-13	0.0
229	0.006518005	0.0
230	2.7181128e-14	-0.0
231	0.018837033	-0.0
232	2.7181128e-14	-0.0
233	0.006518005	0.0
234	2.003592e-14	-0.0
235	0.013609776	0.0
236	1.8052752e-14	0.0
237	0.039332192	0.0
238	1.8052752e-14	-0.0
239	0.013609776	0.0
