0	0.00019597755	0.0
1	8.504231e-06	-0.0
2	0.00016343595	0.0
3	6.7938745e-05	0.0
4	0.00016343629	0.0
5	8.504587e-06	-0.0
6	0.00048993045	-0.0
7	7.625108e-05	-0.0
8	0.00034211282	0.0
9	0.00027021562	0.0
10	0.00034211474	0.0
11	7.625004e-05	-0.0
12	0.0009086604	-0.0
13	0.00021020758	-0.0
14	0.00058097887	0.0
15	0.00060224824	0.0
16	0.00058097934	0.0
17	0.00021020802	0.0
18	0.0014426832	0.0
19	0.00040734158	0.0
20	0.0008746213	0.0
21	0.0010565132	0.0
22	0.0008746202	0.0
23	0.00040734126	0.0
24	0.0020798976	0.0
25	0.00066318567	0.0
26	0.001216383	-0.0
27	0.0016227212	-0.0
28	0.0012163882	-0.0
29	0.0006631821	0.0
30	0.0028058551	0.0
31	0.0009719464	0.0
32	0.0015985188	-0.0
33	0.0022880435	-0.0
34	0.0015985211	-0.0
35	0.00097194617	0.0
36	0.0036040954	0.0
37	0.001326616	0.0
38	0.0020123632	0.0
39	0.0030373733	0.0
40	0.0020123667	0.0
41	0.0013266166	-0.0
42	0.0044565587	-0.0
43	0.0017191506	-0.0
44	0.0024485574	-0.0
45	0.0038537597	-0.0
46	0.0024485616	-0.0
47	0.0017191509	0.0
48	0.0053439173	-0.0
49	0.0021406873	-0.0
50	0.0028972123	0.0
51	0.004718723	0.0
52	0.002897205	-0.0
53	0.002140692	0.0
54	0.0062460704	0.0
55	0.002581651	0.0
56	0.0033481454	-0.0
57	0.0056126365	-0.0
58	0.0033481433	0.0
59	0.0025816525	-0.0
60	0.0071425457	-0.0
61	0.0030320575	-0.0
62	0.0037911434	0.0
63	0.0065152203	0.0
64	0.0037911388	0.0
65	0.0030320594	-0.0
66	0.008013035	-0.0
67	0.0034816929	-0.0
68	0.0042161727	0.0
69	0.0074060494	0.0
70	0.004216178	0.0
71	0.003481692	-0.0
72	0.008837837	-0.0
73	0.0039203553	-0.0
74	0.004613615	0.0
75	0.008264916	0.0
76	0.004613617	0.0
77	0.0039203553	-0.0
78	0.009598317	0.0
79	0.0043381397	0.0
80	0.004974475	0.0
81	0.0090724565	0.0
82	0.0049744793	0.0
83	0.0043381387	-0.0
84	0.010277168	-0.0
85	0.0047255764	-0.0
86	0.0052905367	-0.0
87	0.009810256	-0.0
88	0.0052905446	-0.0
89	0.004725572	0.0
90	0.010858987	-0.0
91	0.005073869	-0.0
92	0.005554653	0.0
93	0.010461672	0.0
94	0.0055546486	0.0
95	0.0050738743	0.0
96	0.011330618	0.0
97	0.0053751254	0.0
98	0.005760834	0.0
99	0.011011862	0.0
100	0.0057608364	-0.0
101	0.005375127	0.0
102	0.011681367	-0.0
103	0.0056225173	-0.0
104	0.0059044105	0.0
105	0.011448384	0.0
106	0.005904413	0.0
107	0.0056225117	-0.0
108	0.011903286	0.0
109	0.005810415	0.0
110	0.0059821117	-0.0
111	0.011761391	-0.0
112	0.005982115	0.0
113	0.0058104172	-0.0
114	0.011991323	-0.0
115	0.005934471	-0.0
116	0.005992271	0.0
117	0.011943549	0.0
118	0.0059922673	0.0
119	0.0059344764	-0.0
120	0.011943788	-0.0
121	0.0059922165	-0.0
122	0.0059346408	0.0
123	0.011991366	-0.0
124	0.005934643	-0.0
125	0.0059922156	0.0
126	0.011761433	-0.0
127	0.005982136	-0.0
128	0.0058104526	0.0
129	0.011903306	0.0
130	0.005810451	0.0
131	0.0059821405	-0.0
132	0.0114484625	-0.0
133	0.005904438	-0.0
134	0.0056225364	0.0
135	0.011681444	0.0
136	0.005622533	-0.0
137	0.005904437	-0.0
138	0.0110118715	-0.0
139	0.0057608783	-0.0
140	0.005375122	0.0
141	0.011330647	0.0
142	0.0053751236	0.0
143	0.0057608783	-0.0
144	0.010461651	0.0
145	0.005554654	0.0
146	0.0050738673	-0.0
147	0.010858972	-0.0
148	0.005073866	-0.0
149	0.005554655	0.0
150	0.009810278	-0.0
151	0.0052905194	-0.0
152	0.0047255903	0.0
153	0.010277152	0.0
154	0.0047255903	0.0
